"ID","split"
13163,"train"
13164,"train"
13165,"train"
13166,"train"
13167,"train"
13168,"validation"
13169,"train"
13170,"train"
13171,"train"
13172,"test"
13173,"train"
13174,"test"
13175,"test"
13176,"test"
13177,"train"
13178,"test"
13179,"validation"
13180,"train"
13181,"validation"
13182,"validation"
13183,"test"
13184,"train"
13185,"train"
13186,"validation"
13187,"train"
13188,"train"
13189,"train"
13190,"train"
13191,"test"
13192,"test"
13193,"train"
13194,"train"
13195,"validation"
13196,"train"
13197,"train"
13198,"test"
13199,"validation"
13200,"train"
13201,"train"
13202,"test"
13203,"train"
13204,"train"
13205,"train"
13206,"train"
13207,"train"
13208,"train"
13209,"validation"
13210,"train"
13211,"train"
13212,"validation"
13213,"validation"
13214,"test"
13215,"test"
13216,"test"
13217,"train"
13218,"train"
13219,"train"
13220,"validation"
13221,"train"
13222,"train"
13223,"train"
13224,"train"
13225,"validation"
13226,"train"
13227,"test"
13228,"train"
13229,"validation"
13230,"test"
13231,"train"
13232,"test"
13233,"train"
13234,"test"
13235,"test"
13236,"train"
13237,"validation"
13238,"test"
13239,"train"
13240,"test"
13241,"train"
13242,"train"
13243,"train"
13244,"train"
13245,"train"
13246,"train"
13247,"train"
13248,"test"
13249,"validation"
13250,"train"
13251,"test"
13252,"validation"
13253,"train"
13254,"train"
13255,"test"
13256,"test"
13257,"validation"
13258,"train"
13259,"train"
13260,"train"
13261,"test"
13262,"train"
13263,"validation"
13264,"train"
13265,"train"
13266,"validation"
13267,"train"
13268,"test"
13269,"train"
13270,"test"
13271,"validation"
13272,"train"
13273,"test"
13274,"train"
13275,"train"
13276,"train"
13277,"train"
13278,"train"
13279,"validation"
13280,"train"
13281,"test"
13282,"train"
13283,"validation"
13284,"train"
13285,"train"
13286,"train"
13287,"train"
13288,"train"
13289,"train"
13290,"test"
13291,"test"
13292,"train"
13293,"validation"
13294,"test"
13295,"train"
13296,"test"
13297,"validation"
13298,"validation"
13299,"train"
13300,"train"
13301,"train"
13302,"validation"
13303,"train"
13304,"train"
13305,"train"
13306,"train"
13307,"validation"
13308,"train"
13309,"test"
13310,"train"
13311,"train"
13312,"validation"
13313,"test"
13314,"train"
13315,"train"
13316,"train"
13317,"train"
13318,"train"
13319,"validation"
13320,"test"
13321,"train"
13322,"train"
13323,"train"
13324,"test"
13325,"train"
13326,"train"
13327,"train"
13328,"train"
13329,"train"
13330,"train"
13331,"validation"
13332,"train"
13333,"validation"
13334,"test"
13335,"train"
13336,"train"
13337,"validation"
13338,"test"
13339,"train"
13340,"train"
13341,"test"
13342,"train"
13343,"test"
13344,"test"
13345,"train"
13346,"validation"
13347,"train"
13348,"train"
13349,"test"
13350,"validation"
13351,"validation"
13352,"validation"
13353,"validation"
13354,"test"
13355,"train"
13356,"train"
13357,"validation"
13358,"train"
13359,"train"
13360,"train"
13361,"test"
13362,"train"
13363,"validation"
13364,"train"
13365,"train"
13366,"train"
13367,"train"
13368,"test"
13369,"validation"
13370,"test"
13371,"train"
13372,"train"
13373,"train"
13374,"train"
13375,"train"
13376,"test"
13377,"train"
13378,"test"
13379,"train"
13380,"test"
13381,"test"
13382,"train"
13383,"train"
13384,"test"
13385,"train"
13386,"train"
13387,"train"
13388,"train"
13389,"train"
13390,"train"
13391,"train"
13392,"validation"
13393,"train"
13394,"train"
13395,"train"
13396,"train"
13397,"validation"
13398,"validation"
13399,"train"
13400,"test"
13401,"train"
13402,"train"
13403,"train"
13404,"test"
13405,"validation"
13406,"validation"
13407,"train"
13408,"train"
13409,"train"
13410,"train"
13411,"test"
13412,"validation"
13413,"validation"
13414,"train"
13415,"train"
13416,"train"
13417,"train"
13418,"train"
13419,"test"
13420,"train"
13421,"train"
13422,"validation"
13423,"train"
13424,"train"
13425,"train"
13426,"validation"
13427,"test"
13428,"train"
13429,"train"
13430,"validation"
13431,"train"
13432,"validation"
13433,"train"
13434,"validation"
13435,"test"
13436,"train"
13437,"train"
13438,"train"
13439,"validation"
13440,"train"
13441,"validation"
13442,"train"
13443,"test"
13444,"validation"
13445,"train"
13446,"test"
13447,"train"
13448,"train"
13449,"train"
13450,"train"
13451,"train"
13452,"validation"
13453,"train"
13454,"train"
13455,"validation"
13456,"train"
13457,"train"
13458,"validation"
13459,"train"
13460,"train"
13461,"train"
13462,"train"
13463,"validation"
13464,"train"
13465,"train"
13466,"train"
13467,"test"
13468,"validation"
13469,"train"
13470,"test"
13471,"train"
13472,"validation"
13473,"train"
13474,"train"
13475,"train"
13476,"train"
13477,"train"
13478,"test"
13479,"validation"
13480,"validation"
13481,"train"
13482,"train"
13483,"train"
13484,"validation"
13485,"train"
13486,"train"
13487,"train"
13488,"train"
13489,"train"
13490,"train"
13491,"train"
13492,"train"
13493,"test"
13494,"validation"
13495,"test"
13496,"train"
13497,"train"
13498,"test"
13499,"test"
13500,"test"
13501,"train"
13502,"test"
13503,"train"
13504,"test"
13505,"validation"
13506,"train"
13507,"train"
13508,"train"
13509,"test"
13510,"train"
13511,"train"
13512,"train"
13513,"test"
13514,"train"
13515,"validation"
13516,"train"
13517,"train"
13518,"train"
13519,"train"
13520,"train"
13521,"train"
13522,"test"
13523,"train"
13524,"validation"
13525,"train"
13526,"train"
13527,"train"
13528,"train"
13529,"test"
13530,"train"
13531,"train"
13532,"train"
13533,"test"
13534,"train"
13535,"train"
13536,"test"
13537,"validation"
13538,"train"
13539,"test"
13540,"test"
13541,"train"
13542,"validation"
13543,"train"
13544,"train"
13545,"train"
13546,"train"
13547,"train"
13548,"train"
13549,"test"
13550,"validation"
13551,"train"
13552,"test"
13553,"train"
13554,"train"
13555,"train"
13556,"test"
13557,"validation"
13558,"test"
13559,"train"
13560,"validation"
13561,"train"
13562,"validation"
13563,"test"
13564,"validation"
13565,"train"
13566,"validation"
13567,"train"
13568,"validation"
13569,"validation"
13570,"train"
13571,"train"
13572,"train"
13573,"train"
13574,"train"
13575,"train"
13576,"train"
13577,"test"
13578,"train"
13579,"train"
13580,"train"
13581,"validation"
13582,"train"
13583,"train"
13584,"train"
13585,"train"
13586,"test"
13587,"train"
13588,"validation"
13589,"train"
13590,"train"
13591,"train"
13592,"train"
13593,"test"
13594,"train"
13595,"test"
13596,"train"
13597,"test"
13598,"train"
13599,"train"
13600,"train"
13601,"test"
13602,"validation"
13603,"train"
13604,"train"
13605,"train"
13606,"train"
13607,"test"
13608,"train"
13609,"train"
13610,"train"
13611,"train"
13612,"train"
13613,"test"
13614,"validation"
13615,"train"
13616,"train"
13617,"test"
13618,"train"
13619,"test"
13620,"validation"
13621,"train"
13622,"train"
13623,"train"
13624,"train"
13625,"validation"
13626,"train"
13627,"validation"
13628,"test"
13629,"validation"
13630,"train"
13631,"train"
13632,"train"
13633,"train"
13634,"test"
13635,"train"
13636,"train"
13637,"train"
13638,"train"
13639,"train"
13640,"test"
13641,"train"
13642,"test"
13643,"validation"
13644,"test"
13645,"validation"
13646,"validation"
13647,"validation"
13648,"train"
13649,"train"
13650,"train"
13651,"train"
13652,"test"
13653,"validation"
13654,"validation"
13655,"train"
13656,"validation"
13657,"train"
13658,"validation"
13659,"train"
13660,"train"
13661,"train"
13662,"train"
13663,"train"
13664,"train"
13665,"train"
13666,"train"
13667,"validation"
13668,"validation"
13669,"train"
13670,"validation"
13671,"train"
13672,"validation"
13673,"train"
13674,"validation"
13675,"train"
13676,"train"
13677,"validation"
13678,"train"
13679,"train"
13680,"train"
13681,"train"
13682,"test"
13683,"train"
13684,"validation"
13685,"validation"
13686,"train"
13687,"train"
13688,"train"
13689,"train"
13690,"validation"
13691,"train"
13692,"validation"
13693,"train"
13694,"validation"
13695,"train"
13696,"train"
13697,"train"
13698,"train"
13699,"train"
13700,"test"
13701,"train"
13702,"train"
13703,"train"
13704,"train"
13705,"train"
13706,"validation"
13707,"train"
13708,"test"
13709,"train"
13710,"test"
13711,"validation"
13712,"train"
13713,"validation"
13714,"train"
13715,"train"
13716,"train"
13717,"train"
13718,"test"
13719,"train"
13720,"validation"
13721,"train"
13722,"test"
13723,"train"
13724,"validation"
13725,"test"
13726,"validation"
13727,"train"
13728,"train"
13729,"train"
13730,"train"
13731,"train"
13732,"train"
13733,"train"
13734,"test"
13735,"test"
13736,"train"
13737,"train"
13738,"train"
13739,"validation"
13740,"train"
13741,"test"
13742,"train"
13743,"train"
13744,"test"
13745,"train"
13746,"test"
13747,"train"
13748,"train"
13749,"train"
13750,"train"
13751,"train"
13752,"train"
13753,"test"
13754,"train"
13755,"validation"
13756,"train"
13757,"train"
13758,"train"
13759,"test"
13760,"test"
13761,"train"
13762,"train"
13763,"test"
13764,"train"
13765,"train"
13766,"validation"
13767,"train"
13768,"train"
13769,"test"
13770,"train"
13771,"train"
13772,"train"
13773,"validation"
13774,"validation"
13775,"train"
13776,"train"
13777,"test"
13778,"train"
13779,"train"
13780,"test"
13781,"train"
13782,"train"
13783,"train"
13784,"train"
13785,"test"
13786,"train"
13787,"train"
13788,"test"
13789,"test"
13790,"train"
13791,"train"
13792,"train"
13793,"train"
13794,"train"
13795,"train"
13796,"test"
13797,"train"
13798,"train"
13799,"train"
13800,"validation"
13801,"test"
13802,"validation"
13803,"train"
13804,"train"
13805,"train"
13806,"train"
13807,"train"
13808,"train"
13809,"validation"
13810,"train"
13811,"train"
13812,"train"
13813,"validation"
13814,"train"
13815,"train"
13816,"train"
13817,"train"
13818,"train"
13819,"train"
13820,"train"
13821,"validation"
13822,"train"
13823,"train"
13824,"train"
13825,"train"
13826,"train"
13827,"validation"
13828,"train"
13829,"test"
13830,"train"
13831,"train"
13832,"train"
13833,"train"
13834,"train"
13835,"train"
13836,"train"
13837,"test"
13838,"train"
13839,"test"
13840,"train"
13841,"validation"
13842,"test"
13843,"train"
13844,"train"
13845,"train"
13846,"train"
13847,"validation"
13848,"test"
13849,"train"
13850,"test"
13851,"train"
13852,"train"
13853,"test"
13854,"train"
13855,"validation"
13856,"train"
13857,"validation"
13858,"train"
13859,"train"
13860,"train"
13861,"train"
13862,"train"
13863,"train"
13864,"train"
13865,"train"
13866,"test"
13867,"validation"
13868,"test"
13869,"train"
13870,"train"
13871,"train"
13872,"validation"
13873,"train"
13874,"validation"
13875,"test"
13876,"train"
13877,"train"
13878,"train"
13879,"train"
13880,"train"
13881,"train"
13882,"test"
13883,"train"
13884,"train"
13885,"train"
13886,"validation"
13887,"train"
13888,"validation"
13889,"test"
13890,"train"
13891,"train"
13892,"train"
13893,"train"
13894,"train"
13895,"train"
13896,"train"
13897,"train"
13898,"train"
13899,"train"
13900,"validation"
13901,"train"
13902,"test"
13903,"train"
13904,"test"
13905,"train"
13906,"train"
13907,"train"
13908,"test"
13909,"train"
13910,"test"
13911,"train"
13912,"train"
13913,"validation"
13914,"validation"
13915,"train"
13916,"train"
13917,"validation"
13918,"train"
13919,"test"
13920,"train"
13921,"train"
13922,"validation"
13923,"train"
13924,"train"
13925,"train"
13926,"train"
13927,"validation"
13928,"train"
13929,"train"
13930,"validation"
13931,"train"
13932,"test"
13933,"test"
13934,"train"
13935,"train"
13936,"test"
13937,"train"
13938,"validation"
13939,"train"
13940,"test"
13941,"validation"
13942,"train"
13943,"train"
13944,"train"
13945,"train"
13946,"validation"
13947,"validation"
13948,"validation"
13949,"train"
13950,"test"
13951,"train"
13952,"train"
13953,"test"
13954,"train"
13955,"validation"
13956,"train"
13957,"train"
13958,"train"
13959,"train"
13960,"train"
13961,"validation"
13962,"test"
13963,"train"
13964,"validation"
13965,"train"
13966,"train"
13967,"train"
13968,"train"
13969,"validation"
13970,"validation"
13971,"test"
13972,"train"
13973,"train"
13974,"train"
13975,"test"
13976,"train"
13977,"validation"
13978,"train"
13979,"train"
13980,"validation"
13981,"validation"
13982,"test"
13983,"train"
13984,"validation"
13985,"train"
13986,"train"
13987,"train"
13988,"train"
13989,"train"
13990,"train"
13991,"test"
13992,"train"
13993,"test"
13994,"test"
13995,"test"
13996,"train"
13997,"validation"
13998,"train"
13999,"train"
14000,"train"
14001,"train"
14002,"test"
14003,"test"
14004,"train"
14005,"train"
14006,"train"
14007,"train"
14008,"train"
14009,"train"
14010,"validation"
14011,"train"
14012,"validation"
14013,"validation"
14014,"test"
14015,"train"
14016,"test"
14017,"validation"
14018,"train"
14019,"train"
14020,"train"
14021,"test"
14022,"validation"
14023,"train"
14024,"train"
14025,"validation"
14026,"train"
14027,"train"
14028,"train"
14029,"test"
14030,"train"
14031,"test"
14032,"train"
14033,"train"
14034,"validation"
14035,"train"
14036,"validation"
14037,"test"
14038,"test"
14039,"validation"
14040,"train"
14041,"test"
14042,"train"
14043,"test"
14044,"train"
14045,"train"
14046,"validation"
14047,"validation"
14048,"test"
14049,"train"
14050,"train"
14051,"train"
14052,"test"
14053,"train"
14054,"train"
14055,"test"
14056,"test"
14057,"train"
14058,"train"
14059,"train"
14060,"train"
14061,"validation"
14062,"train"
14063,"train"
14064,"test"
14065,"validation"
14066,"test"
14067,"train"
14068,"train"
14069,"train"
14070,"test"
14071,"test"
14072,"validation"
14073,"train"
14074,"train"
14075,"train"
14076,"train"
14077,"train"
14078,"test"
14079,"validation"
14080,"validation"
14081,"test"
14082,"validation"
14083,"train"
14084,"train"
14085,"train"
14086,"test"
14087,"train"
14088,"test"
14089,"test"
14090,"validation"
14091,"train"
14092,"train"
14093,"train"
14094,"train"
14095,"validation"
14096,"validation"
14097,"train"
14098,"test"
14099,"train"
14100,"validation"
14101,"test"
14102,"test"
14103,"test"
14104,"train"
14105,"train"
14106,"validation"
14107,"train"
14108,"test"
14109,"test"
14110,"train"
14111,"validation"
14112,"test"
14113,"train"
14114,"train"
14115,"train"
14116,"train"
14117,"test"
14118,"validation"
14119,"test"
14120,"test"
14121,"validation"
14122,"train"
14123,"train"
14124,"train"
14125,"train"
14126,"test"
14127,"validation"
14128,"test"
14129,"train"
14130,"train"
14131,"test"
14132,"validation"
14133,"validation"
14134,"train"
14135,"train"
14136,"train"
14137,"train"
14138,"validation"
14139,"validation"
14140,"train"
14141,"train"
14142,"validation"
14143,"train"
14144,"train"
14145,"test"
14146,"train"
14147,"train"
14148,"train"
14149,"train"
14150,"train"
14151,"train"
14152,"validation"
14153,"train"
14154,"train"
14155,"test"
14156,"validation"
14157,"test"
14158,"test"
14159,"validation"
14160,"validation"
14161,"train"
14162,"train"
14163,"test"
14164,"train"
14165,"test"
14166,"validation"
14167,"train"
14168,"test"
14169,"test"
14170,"train"
14171,"train"
14172,"test"
14173,"test"
14174,"train"
14175,"train"
14176,"train"
14177,"train"
14178,"test"
14179,"validation"
14180,"test"
14181,"test"
14182,"train"
14183,"train"
14184,"train"
14185,"train"
14186,"train"
14187,"train"
14188,"train"
14189,"train"
14190,"train"
14191,"test"
14192,"train"
14193,"test"
14194,"validation"
14195,"test"
14196,"train"
14197,"validation"
14198,"train"
14199,"train"
14200,"train"
14201,"validation"
14202,"train"
14203,"train"
14204,"test"
14205,"validation"
14206,"train"
14207,"train"
14208,"test"
14209,"train"
14210,"test"
14211,"train"
14212,"train"
14213,"train"
14214,"validation"
14215,"test"
14216,"train"
14217,"train"
14218,"train"
14219,"train"
14220,"train"
14221,"train"
14222,"train"
14223,"train"
14224,"train"
14225,"validation"
14226,"train"
14227,"train"
14228,"train"
14229,"train"
14230,"train"
14231,"train"
14232,"train"
14233,"validation"
14234,"train"
14235,"train"
14236,"train"
14237,"validation"
14238,"train"
14239,"train"
14240,"train"
14241,"validation"
14242,"train"
14243,"train"
14244,"validation"
14245,"train"
14246,"train"
14247,"train"
14248,"train"
14249,"train"
14250,"validation"
14251,"test"
14252,"train"
14253,"test"
14254,"train"
14255,"train"
14256,"test"
14257,"validation"
14258,"train"
14259,"train"
14260,"test"
14261,"train"
14262,"train"
14263,"train"
14264,"test"
14265,"train"
14266,"train"
14267,"train"
14268,"train"
14269,"validation"
14270,"train"
14271,"train"
14272,"train"
14273,"validation"
14274,"train"
14275,"train"
14276,"test"
14277,"validation"
14278,"train"
14279,"train"
14280,"test"
14281,"test"
14282,"train"
14283,"train"
14284,"test"
14285,"test"
14286,"test"
14287,"test"
14288,"train"
14289,"train"
14290,"validation"
14291,"train"
14292,"train"
14293,"train"
14294,"train"
14295,"test"
14296,"train"
14297,"train"
14298,"train"
14299,"validation"
14300,"validation"
14301,"validation"
14302,"train"
14303,"test"
14304,"test"
14305,"validation"
14306,"test"
14307,"train"
14308,"train"
14309,"train"
14310,"train"
14311,"validation"
14312,"test"
14313,"train"
14314,"train"
14315,"train"
14316,"test"
14317,"train"
14318,"train"
14319,"train"
14320,"test"
14321,"validation"
14322,"train"
14323,"validation"
14324,"test"
14325,"train"
14326,"validation"
14327,"validation"
14328,"test"
14329,"validation"
14330,"train"
14331,"train"
14332,"test"
14333,"train"
14334,"test"
14335,"train"
14336,"train"
14337,"train"
14338,"train"
14339,"validation"
14340,"train"
14341,"train"
14342,"train"
14343,"test"
14344,"train"
14345,"test"
14346,"train"
14347,"test"
14348,"train"
14349,"train"
14350,"train"
14351,"test"
14352,"train"
14353,"train"
14354,"train"
14355,"train"
14356,"train"
14357,"test"
14358,"validation"
14359,"train"
14360,"train"
14361,"train"
14362,"validation"
14363,"train"
14364,"train"
14365,"train"
14366,"train"
14367,"train"
14368,"train"
14369,"validation"
14370,"validation"
14371,"validation"
14372,"validation"
14373,"train"
14374,"validation"
14375,"train"
14376,"validation"
14377,"train"
14378,"train"
14379,"train"
14380,"train"
14381,"train"
14382,"train"
14383,"train"
14384,"train"
14385,"train"
14386,"test"
14387,"validation"
14388,"train"
14389,"test"
14390,"train"
14391,"test"
14392,"train"
14393,"test"
14394,"test"
14395,"train"
14396,"test"
14397,"test"
14398,"validation"
14399,"train"
14400,"test"
14401,"test"
14402,"train"
14403,"train"
14404,"train"
14405,"train"
14406,"train"
14407,"train"
14408,"validation"
14409,"test"
14410,"train"
14411,"test"
14412,"train"
14413,"train"
14414,"train"
14415,"test"
14416,"train"
14417,"train"
14418,"validation"
14419,"train"
14420,"validation"
14421,"validation"
14422,"validation"
14423,"train"
14424,"train"
14425,"test"
14426,"train"
14427,"train"
14428,"train"
14429,"train"
14430,"train"
14431,"validation"
14432,"train"
14433,"train"
14434,"test"
14435,"validation"
14436,"train"
14437,"test"
14438,"validation"
14439,"train"
14440,"test"
14441,"validation"
14442,"train"
14443,"train"
14444,"test"
14445,"train"
14446,"train"
14447,"train"
14448,"train"
14449,"train"
14450,"test"
14451,"test"
14452,"train"
14453,"train"
14454,"train"
14455,"validation"
14456,"train"
14457,"test"
14458,"train"
14459,"train"
14460,"validation"
14461,"validation"
14462,"train"
14463,"validation"
14464,"train"
14465,"train"
14466,"test"
14467,"train"
14468,"train"
14469,"test"
14470,"test"
14471,"train"
14472,"train"
14473,"train"
14474,"train"
14475,"test"
14476,"validation"
14477,"train"
14478,"test"
14479,"train"
14480,"train"
14481,"train"
14482,"train"
14483,"train"
14484,"validation"
14485,"train"
14486,"train"
14487,"train"
14488,"train"
14489,"train"
14490,"train"
14491,"train"
14492,"train"
14493,"train"
14494,"train"
14495,"validation"
14496,"test"
14497,"train"
14498,"validation"
14499,"train"
14500,"train"
14501,"test"
14502,"validation"
14503,"train"
14504,"train"
14505,"train"
14506,"test"
14507,"validation"
14508,"test"
14509,"train"
14510,"test"
14511,"test"
14512,"train"
14513,"validation"
14514,"validation"
14515,"test"
14516,"train"
14517,"train"
14518,"train"
14519,"train"
14520,"train"
14521,"train"
14522,"test"
14523,"train"
14524,"train"
14525,"train"
14526,"train"
14527,"train"
14528,"train"
14529,"test"
14530,"train"
14531,"train"
14532,"train"
14533,"train"
14534,"train"
14535,"train"
14536,"train"
14537,"train"
14538,"train"
14539,"validation"
14540,"train"
14541,"train"
14542,"train"
14543,"validation"
14544,"train"
14545,"validation"
14546,"train"
14547,"train"
14548,"test"
14549,"train"
14550,"test"
14551,"train"
14552,"train"
14553,"test"
14554,"train"
14555,"train"
14556,"validation"
14557,"train"
14558,"train"
14559,"validation"
14560,"train"
14561,"train"
14562,"train"
14563,"train"
14564,"validation"
14565,"train"
14566,"train"
14567,"train"
14568,"validation"
14569,"validation"
14570,"train"
14571,"train"
14572,"test"
14573,"train"
14574,"validation"
14575,"validation"
14576,"train"
14577,"train"
14578,"validation"
14579,"train"
14580,"train"
14581,"train"
14582,"test"
14583,"validation"
14584,"train"
14585,"train"
14586,"test"
14587,"train"
14588,"train"
14589,"train"
14590,"train"
14591,"train"
14592,"train"
14593,"train"
14594,"validation"
14595,"train"
14596,"train"
14597,"validation"
14598,"train"
14599,"validation"
14600,"train"
14601,"train"
14602,"test"
14603,"train"
14604,"train"
14605,"test"
14606,"test"
14607,"validation"
14608,"train"
14609,"train"
14610,"train"
14611,"train"
14612,"test"
14613,"validation"
14614,"validation"
14615,"train"
14616,"validation"
14617,"train"
14618,"train"
14619,"validation"
14620,"test"
14621,"test"
14622,"train"
14623,"validation"
14624,"test"
14625,"validation"
14626,"test"
14627,"validation"
14628,"train"
14629,"train"
14630,"train"
14631,"validation"
14632,"validation"
14633,"train"
14634,"validation"
14635,"validation"
14636,"test"
14637,"train"
14638,"validation"
14639,"validation"
14640,"validation"
14641,"train"
14642,"train"
14643,"train"
14644,"train"
14645,"validation"
14646,"train"
14647,"train"
14648,"test"
14649,"test"
14650,"test"
14651,"train"
14652,"train"
14653,"train"
14654,"train"
14655,"test"
14656,"train"
14657,"test"
14658,"train"
14659,"train"
14660,"train"
14661,"train"
14662,"test"
14663,"validation"
14664,"train"
14665,"test"
14666,"train"
14667,"validation"
14668,"train"
14669,"train"
14670,"test"
14671,"test"
14672,"validation"
14673,"validation"
14674,"validation"
14675,"train"
14676,"train"
14677,"train"
14678,"train"
14679,"test"
14680,"train"
14681,"train"
14682,"validation"
14683,"train"
14684,"train"
14685,"validation"
14686,"train"
14687,"test"
14688,"train"
14689,"train"
14690,"train"
14691,"validation"
14692,"validation"
14693,"train"
14694,"train"
14695,"train"
14696,"test"
14697,"train"
14698,"train"
14699,"validation"
14700,"train"
14701,"validation"
14702,"train"
14703,"train"
14704,"validation"
14705,"train"
14706,"train"
14707,"train"
14708,"train"
14709,"validation"
14710,"train"
14711,"validation"
14712,"train"
14713,"test"
14714,"train"
14715,"train"
14716,"train"
14717,"test"
14718,"train"
14719,"train"
14720,"validation"
14721,"validation"
14722,"train"
14723,"validation"
14724,"train"
14725,"test"
14726,"train"
14727,"test"
14728,"validation"
14729,"test"
14730,"test"
14731,"validation"
14732,"train"
14733,"train"
14734,"train"
14735,"train"
14736,"train"
14737,"train"
14738,"train"
14739,"validation"
14740,"validation"
14741,"test"
14742,"test"
14743,"train"
14744,"train"
14745,"train"
14746,"validation"
14747,"validation"
14748,"validation"
14749,"train"
14750,"train"
14751,"train"
14752,"test"
14753,"train"
14754,"train"
14755,"validation"
14756,"train"
14757,"validation"
14758,"train"
14759,"validation"
14760,"train"
14761,"test"
14762,"train"
14763,"train"
14764,"validation"
14765,"train"
14766,"test"
14767,"test"
14768,"test"
14769,"train"
14770,"train"
14771,"train"
14772,"train"
14773,"test"
14774,"train"
14775,"train"
14776,"train"
14777,"train"
14778,"test"
14779,"test"
14780,"train"
14781,"train"
14782,"test"
14783,"train"
14784,"train"
14785,"train"
14786,"test"
14787,"train"
14788,"test"
14789,"validation"
14790,"validation"
14791,"train"
14792,"train"
14793,"train"
14794,"validation"
14795,"validation"
14796,"train"
14797,"train"
14798,"validation"
14799,"validation"
14800,"validation"
14801,"train"
14802,"train"
14803,"test"
14804,"train"
14805,"validation"
14806,"test"
14807,"validation"
14808,"test"
14809,"test"
14810,"train"
14811,"validation"
14812,"train"
14813,"train"
14814,"train"
14815,"train"
14816,"train"
14817,"train"
14818,"test"
14819,"train"
14820,"test"
14821,"validation"
14822,"test"
14823,"train"
14824,"validation"
14825,"validation"
14826,"test"
14827,"train"
14828,"train"
14829,"train"
14830,"train"
14831,"validation"
14832,"train"
14833,"validation"
14834,"train"
14835,"train"
14836,"train"
14837,"train"
14838,"train"
14839,"test"
14840,"train"
14841,"train"
14842,"train"
14843,"validation"
14844,"validation"
14845,"train"
14846,"train"
14847,"test"
14848,"validation"
14849,"train"
14850,"train"
14851,"validation"
14852,"validation"
14853,"test"
14854,"train"
14855,"train"
14856,"train"
14857,"test"
14858,"train"
14859,"validation"
14860,"test"
14861,"train"
14862,"test"
14863,"train"
14864,"train"
14865,"train"
14866,"train"
14867,"train"
14868,"validation"
14869,"train"
14870,"train"
14871,"train"
14872,"train"
14873,"validation"
14874,"train"
14875,"train"
14876,"train"
14877,"test"
14878,"test"
14879,"validation"
14880,"train"
14881,"validation"
14882,"validation"
14883,"validation"
14884,"test"
14885,"train"
14886,"train"
14887,"train"
14888,"test"
14889,"train"
14890,"train"
14891,"train"
14892,"validation"
14893,"test"
14894,"train"
14895,"validation"
14896,"train"
14897,"test"
14898,"test"
14899,"test"
14900,"train"
14901,"validation"
14902,"train"
14903,"train"
14904,"train"
14905,"train"
14906,"train"
14907,"validation"
14908,"train"
14909,"test"
14910,"validation"
14911,"test"
14912,"test"
14913,"validation"
14914,"train"
14915,"train"
14916,"validation"
14917,"test"
14918,"train"
14919,"train"
14920,"train"
14921,"validation"
14922,"validation"
14923,"train"
14924,"train"
14925,"validation"
14926,"test"
14927,"train"
14928,"train"
14929,"train"
14930,"validation"
14931,"train"
14932,"train"
14933,"train"
14934,"train"
14935,"test"
14936,"train"
14937,"test"
14938,"validation"
14939,"train"
14940,"train"
14941,"validation"
14942,"train"
14943,"train"
14944,"test"
14945,"validation"
14946,"train"
14947,"validation"
14948,"test"
14949,"train"
14950,"validation"
14951,"train"
14952,"train"
14953,"validation"
14954,"validation"
14955,"validation"
14956,"train"
14957,"validation"
14958,"train"
14959,"train"
14960,"train"
14961,"train"
14962,"train"
14963,"test"
14964,"train"
14965,"train"
14966,"test"
14967,"train"
14968,"train"
14969,"train"
14970,"train"
14971,"train"
14972,"validation"
14973,"validation"
14974,"train"
14975,"train"
14976,"train"
14977,"test"
14978,"test"
14979,"train"
14980,"train"
14981,"train"
14982,"train"
14983,"train"
14984,"train"
14985,"train"
14986,"validation"
14987,"train"
14988,"validation"
14989,"train"
14990,"train"
14991,"train"
14992,"validation"
14993,"test"
14994,"train"
14995,"train"
14996,"validation"
14997,"validation"
14998,"validation"
14999,"train"
15000,"validation"
15001,"train"
15002,"test"
15003,"train"
15004,"train"
15005,"train"
15006,"test"
15007,"test"
15008,"train"
15009,"validation"
15010,"test"
15011,"train"
15012,"train"
15013,"validation"
15014,"validation"
15015,"validation"
15016,"test"
15017,"validation"
15018,"train"
15019,"test"
15020,"train"
15021,"test"
15022,"train"
15023,"train"
15024,"train"
15025,"validation"
15026,"train"
15027,"train"
15028,"train"
15029,"validation"
15030,"validation"
15031,"train"
15032,"train"
15033,"train"
15034,"train"
15035,"train"
15036,"train"
15037,"test"
15038,"validation"
15039,"train"
15040,"train"
15041,"validation"
15042,"train"
15043,"test"
15044,"validation"
15045,"train"
15046,"train"
15047,"train"
15048,"train"
15049,"train"
15050,"train"
15051,"train"
15052,"train"
15053,"train"
15054,"train"
15055,"test"
15056,"train"
15057,"train"
15058,"test"
15059,"train"
15060,"train"
15061,"train"
15062,"validation"
15063,"train"
15064,"test"
15065,"train"
15066,"validation"
15067,"test"
15068,"train"
15069,"train"
15070,"validation"
15071,"train"
15072,"train"
15073,"test"
15074,"validation"
15075,"train"
15076,"validation"
15077,"train"
15078,"train"
15079,"test"
15080,"train"
15081,"train"
15082,"train"
15083,"train"
15084,"test"
15085,"test"
15086,"train"
15087,"train"
15088,"train"
15089,"validation"
15090,"validation"
15091,"test"
15092,"test"
15093,"train"
15094,"test"
15095,"test"
15096,"train"
15097,"train"
15098,"validation"
15099,"train"
15100,"train"
15101,"train"
15102,"train"
15103,"train"
15104,"train"
15105,"train"
15106,"test"
